entry_id,lit_id,site_id,site_name,title,year,author,doi,document_type,purpose,data_collection,modeling,adaptive_management,sediment_characteristic,sediment_source,covered_topics_ecohydrology,covered_topics_ecohydraulics,covered_topics_ecological_systems,covered_topics_future_conditions,risk_and_uncertainty,special_cases,geography,sustainable_sediment_management,land_use,channel_type
E00691,L0231,keystone-gulch,Keystone Gulch,Bankfull discharge of rivers,1978,"Williams, GP",https://doi.org/10.1029/WR014i006p01141,Journal Article,"Reporting,Analysis",Hydraulics,"Hydraulic Equations,Frequency Analysis,Regression",Flood risk,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Flood,Not Applicable,United States,Not Applicable,Not Applicable,Not Applicable
E00692,L0231,east-river,East River,Bankfull discharge of rivers,1978,"Williams, GP",https://doi.org/10.1029/WR014i006p01141,Journal Article,"Reporting,Analysis",Hydraulics,"Hydraulic Equations,Frequency Analysis,Regression",Flood risk,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Flood,Not Applicable,United States,Not Applicable,Not Applicable,Not Applicable
E00693,L0231,lake-fork,Lake Fork,Bankfull discharge of rivers,1978,"Williams, GP",https://doi.org/10.1029/WR014i006p01141,Journal Article,"Reporting,Analysis",Hydraulics,"Hydraulic Equations,Frequency Analysis,Regression",Flood risk,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Flood,Not Applicable,United States,Not Applicable,Not Applicable,Not Applicable
E00694,L0231,tomiche-creek,Tomiche Creek,Bankfull discharge of rivers,1978,"Williams, GP",https://doi.org/10.1029/WR014i006p01141,Journal Article,"Reporting,Analysis",Hydraulics,"Hydraulic Equations,Frequency Analysis,Regression",Flood risk,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Flood,Not Applicable,United States,Not Applicable,Not Applicable,Not Applicable
E00695,L0231,muddy-creek,Muddy Creek,Bankfull discharge of rivers,1978,"Williams, GP",https://doi.org/10.1029/WR014i006p01141,Journal Article,"Reporting,Analysis",Hydraulics,"Hydraulic Equations,Frequency Analysis,Regression",Flood risk,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Flood,Not Applicable,United States,Not Applicable,Not Applicable,Not Applicable
E00696,L0231,white-river,White River,Bankfull discharge of rivers,1978,"Williams, GP",https://doi.org/10.1029/WR014i006p01141,Journal Article,"Reporting,Analysis",Hydraulics,"Hydraulic Equations,Frequency Analysis,Regression",Flood risk,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Flood,Not Applicable,United States,Not Applicable,Not Applicable,Not Applicable
E00697,L0231,pine-creek,Pine Creek,Bankfull discharge of rivers,1978,"Williams, GP",https://doi.org/10.1029/WR014i006p01141,Journal Article,"Reporting,Analysis",Hydraulics,"Hydraulic Equations,Frequency Analysis,Regression",Flood risk,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Flood,Not Applicable,United States,Not Applicable,Not Applicable,Not Applicable
E00698,L0231,san-francisco-river,San Francisco River,Bankfull discharge of rivers,1978,"Williams, GP",https://doi.org/10.1029/WR014i006p01141,Journal Article,"Reporting,Analysis",Hydraulics,"Hydraulic Equations,Frequency Analysis,Regression",Flood risk,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Flood,Not Applicable,United States,Not Applicable,Not Applicable,Not Applicable
E00699,L0231,gila-river,Gila River,Bankfull discharge of rivers,1978,"Williams, GP",https://doi.org/10.1029/WR014i006p01141,Journal Article,"Reporting,Analysis",Hydraulics,"Hydraulic Equations,Frequency Analysis,Regression",Flood risk,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Flood,Not Applicable,United States,Not Applicable,Not Applicable,Not Applicable
E00700,L0231,jemez-river,Jemez River,Bankfull discharge of rivers,1978,"Williams, GP",https://doi.org/10.1029/WR014i006p01141,Journal Article,"Reporting,Analysis",Hydraulics,"Hydraulic Equations,Frequency Analysis,Regression",Flood risk,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Flood,Not Applicable,United States,Not Applicable,Not Applicable,Not Applicable
E00701,L0231,embulo-creek,Embulo Creek,Bankfull discharge of rivers,1978,"Williams, GP",https://doi.org/10.1029/WR014i006p01141,Journal Article,"Reporting,Analysis",Hydraulics,"Hydraulic Equations,Frequency Analysis,Regression",Flood risk,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Flood,Not Applicable,United States,Not Applicable,Not Applicable,Not Applicable
E00702,L0231,rio-chiquito,Rio Chiquito,Bankfull discharge of rivers,1978,"Williams, GP",https://doi.org/10.1029/WR014i006p01141,Journal Article,"Reporting,Analysis",Hydraulics,"Hydraulic Equations,Frequency Analysis,Regression",Flood risk,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Flood,Not Applicable,United States,Not Applicable,Not Applicable,Not Applicable
E00703,L0231,rio-grande-del-rancho,Rio Grande del Rancho,Bankfull discharge of rivers,1978,"Williams, GP",https://doi.org/10.1029/WR014i006p01141,Journal Article,"Reporting,Analysis",Hydraulics,"Hydraulic Equations,Frequency Analysis,Regression",Flood risk,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Flood,Not Applicable,United States,Not Applicable,Not Applicable,Not Applicable
E00704,L0232,,Roanoke River,Evaluation of the jet test method for determining the erosional properties of cohesive soils: a numerical approach,2012,"Weidner, KL",https://vtechworks.lib.vt.edu/bitstream/handle/10919/72983/etd-05022012-161317_Weidner_KL_T_2012.pdf?sequence=1,Thesis,"Reporting,Analysis","Sediment,Hydraulics",Sediment Transport Modeling,Flood risk,"Cohesive,Clay","Bank Erosion,Erosion",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Flood,Not Applicable,North CaroliNot Applicable,Sediment release,Forestry,Not Applicable
E00705,L0233,canyon-lake-spillway,Canyon Lake Spillway,Risk Assessment of Rock Surface Spillway Erosion Using Parametric Studies,2008,"Villanueva, E, Wibowo, JL",https://hdl.handle.net/11681/10416,ERDC TN,"Planning,Design,Analysis","Bathymetry,Sediment,Hydraulics","Hydraulic Equations,Sediment Transport Modeling,Regression","Flood risk,Operations",Rock,"Emergency Spillway,Erosion",Not Applicable,Not Applicable,Not Applicable,Not Applicable,"Flood,Structure failure",Not Applicable,"Texas,Kansas",Not Applicable,Not Applicable,Not Applicable
E00706,L0233,,Tuttle Creek Spillway,Risk Assessment of Rock Surface Spillway Erosion Using Parametric Studies,2008,"Villanueva, E, Wibowo, JL",https://hdl.handle.net/11681/10416,ERDC TN,"Planning,Design,Analysis","Bathymetry,Sediment,Hydraulics","Hydraulic Equations,Sediment Transport Modeling,Regression","Flood risk,Operations",Rock,"Emergency Spillway,Erosion",Not Applicable,Not Applicable,Not Applicable,Not Applicable,"Flood,Structure failure",Not Applicable,"Texas,Kansas",Not Applicable,Not Applicable,Not Applicable
E00707,L0234,fort-randall-dam,Fort Randall Dam,Fifty Years of Sedimentation,1984,"Vanoni, VA",https://doi.org/10.1061/(ASCE)0733-9429(1984)110:8(1021),Journal Article,Analysis,"Bathymetry,Sediment,Hydraulics","Hydraulic Equations,Laboratory Analysis,Sediment Transport Modeling,Regression",Not Applicable,"Suspended,Bedload","Suspended,Erosion",Not Applicable,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,"South Dakota,Mississippi,Nebraska,Iowa,California","Sediment release,Deposition control",Not Applicable,"Meandering rivers,Modified streams,Regulated rivers"
E00708,L0234,pigeon-roost-creek,Pigeon Roost Creek,Fifty Years of Sedimentation,1984,"Vanoni, VA",https://doi.org/10.1061/(ASCE)0733-9429(1984)110:8(1021),Journal Article,Analysis,"Bathymetry,Sediment,Hydraulics","Hydraulic Equations,Laboratory Analysis,Sediment Transport Modeling,Regression",Not Applicable,"Suspended,Bedload","Suspended,Erosion",Not Applicable,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,"South Dakota,Mississippi,Nebraska,Iowa,California","Sediment release,Deposition control",Not Applicable,"Meandering rivers,Modified streams,Regulated rivers"
E00709,L0234,missouri-river,Missouri River,Fifty Years of Sedimentation,1984,"Vanoni, VA",https://doi.org/10.1061/(ASCE)0733-9429(1984)110:8(1021),Journal Article,Analysis,"Bathymetry,Sediment,Hydraulics","Hydraulic Equations,Laboratory Analysis,Sediment Transport Modeling,Regression",Not Applicable,"Suspended,Bedload","Suspended,Erosion",Not Applicable,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,"South Dakota,Mississippi,Nebraska,Iowa,California","Sediment release,Deposition control",Not Applicable,"Meandering rivers,Modified streams,Regulated rivers"
E00710,L0234,elkhorn-river,Elkhorn River,Fifty Years of Sedimentation,1984,"Vanoni, VA",https://doi.org/10.1061/(ASCE)0733-9429(1984)110:8(1021),Journal Article,Analysis,"Bathymetry,Sediment,Hydraulics","Hydraulic Equations,Laboratory Analysis,Sediment Transport Modeling,Regression",Not Applicable,"Suspended,Bedload","Suspended,Erosion",Not Applicable,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,"South Dakota,Mississippi,Nebraska,Iowa,California","Sediment release,Deposition control",Not Applicable,"Meandering rivers,Modified streams,Regulated rivers"
E00711,L0234,big-sioux-river,Big Sioux River,Fifty Years of Sedimentation,1984,"Vanoni, VA",https://doi.org/10.1061/(ASCE)0733-9429(1984)110:8(1021),Journal Article,Analysis,"Bathymetry,Sediment,Hydraulics","Hydraulic Equations,Laboratory Analysis,Sediment Transport Modeling,Regression",Not Applicable,"Suspended,Bedload","Suspended,Erosion",Not Applicable,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,"South Dakota,Mississippi,Nebraska,Iowa,California","Sediment release,Deposition control",Not Applicable,"Meandering rivers,Modified streams,Regulated rivers"
E00712,L0234,platte-river,Platte River,Fifty Years of Sedimentation,1984,"Vanoni, VA",https://doi.org/10.1061/(ASCE)0733-9429(1984)110:8(1021),Journal Article,Analysis,"Bathymetry,Sediment,Hydraulics","Hydraulic Equations,Laboratory Analysis,Sediment Transport Modeling,Regression",Not Applicable,"Suspended,Bedload","Suspended,Erosion",Not Applicable,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,"South Dakota,Mississippi,Nebraska,Iowa,California","Sediment release,Deposition control",Not Applicable,"Meandering rivers,Modified streams,Regulated rivers"
E00713,L0234,niobrara-river,Niobrara River,Fifty Years of Sedimentation,1984,"Vanoni, VA",https://doi.org/10.1061/(ASCE)0733-9429(1984)110:8(1021),Journal Article,Analysis,"Bathymetry,Sediment,Hydraulics","Hydraulic Equations,Laboratory Analysis,Sediment Transport Modeling,Regression",Not Applicable,"Suspended,Bedload","Suspended,Erosion",Not Applicable,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,"South Dakota,Mississippi,Nebraska,Iowa,California","Sediment release,Deposition control",Not Applicable,"Meandering rivers,Modified streams,Regulated rivers"
E00714,L0234,salinas-river,Salinas River,Fifty Years of Sedimentation,1984,"Vanoni, VA",https://doi.org/10.1061/(ASCE)0733-9429(1984)110:8(1021),Journal Article,Analysis,"Bathymetry,Sediment,Hydraulics","Hydraulic Equations,Laboratory Analysis,Sediment Transport Modeling,Regression",Not Applicable,"Suspended,Bedload","Suspended,Erosion",Not Applicable,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,"South Dakota,Mississippi,Nebraska,Iowa,California","Sediment release,Deposition control",Not Applicable,"Meandering rivers,Modified streams,Regulated rivers"
E00715,L0234,nacimiento-river,Nacimiento River,Fifty Years of Sedimentation,1984,"Vanoni, VA",https://doi.org/10.1061/(ASCE)0733-9429(1984)110:8(1021),Journal Article,Analysis,"Bathymetry,Sediment,Hydraulics","Hydraulic Equations,Laboratory Analysis,Sediment Transport Modeling,Regression",Not Applicable,"Suspended,Bedload","Suspended,Erosion",Not Applicable,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,"South Dakota,Mississippi,Nebraska,Iowa,California","Sediment release,Deposition control",Not Applicable,"Meandering rivers,Modified streams,Regulated rivers"
E00716,L0235,rhein-river,Rhein River,"Some contributions to the problem of velocity formula and roughness coefficient for rivers, canals, and closed conduits",1923,"Strickler, A",https://files.core.ac.uk/download/216155850.pdf,Government Report,"Design,Analysis",Hydraulics,"Hydraulic Equations,Laboratory Analysis,Regression",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"Europe,Mississippi",Not Applicable,Not Applicable,"Modified streams,Regulated rivers,Underfit streams"
E00717,L0235,aare-river,Aare River,"Some contributions to the problem of velocity formula and roughness coefficient for rivers, canals, and closed conduits",1923,"Strickler, A",https://files.core.ac.uk/download/216155850.pdf,Government Report,"Design,Analysis",Hydraulics,"Hydraulic Equations,Laboratory Analysis,Regression",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"Europe,Mississippi",Not Applicable,Not Applicable,"Modified streams,Regulated rivers,Underfit streams"
E00718,L0235,rhone-river,Rhone River,"Some contributions to the problem of velocity formula and roughness coefficient for rivers, canals, and closed conduits",1923,"Strickler, A",https://files.core.ac.uk/download/216155850.pdf,Government Report,"Design,Analysis",Hydraulics,"Hydraulic Equations,Laboratory Analysis,Regression",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"Europe,Mississippi",Not Applicable,Not Applicable,"Modified streams,Regulated rivers,Underfit streams"
E00719,L0235,mississippi-river,Mississippi River,"Some contributions to the problem of velocity formula and roughness coefficient for rivers, canals, and closed conduits",1923,"Strickler, A",https://files.core.ac.uk/download/216155850.pdf,Government Report,"Design,Analysis",Hydraulics,"Hydraulic Equations,Laboratory Analysis,Regression",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"Europe,Mississippi",Not Applicable,Not Applicable,"Modified streams,Regulated rivers,Underfit streams"
E00720,L0235,donau-river,Donau River,"Some contributions to the problem of velocity formula and roughness coefficient for rivers, canals, and closed conduits",1923,"Strickler, A",https://files.core.ac.uk/download/216155850.pdf,Government Report,"Design,Analysis",Hydraulics,"Hydraulic Equations,Laboratory Analysis,Regression",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"Europe,Mississippi",Not Applicable,Not Applicable,"Modified streams,Regulated rivers,Underfit streams"
E00721,L0235,reuss-river,Reuss River,"Some contributions to the problem of velocity formula and roughness coefficient for rivers, canals, and closed conduits",1923,"Strickler, A",https://files.core.ac.uk/download/216155850.pdf,Government Report,"Design,Analysis",Hydraulics,"Hydraulic Equations,Laboratory Analysis,Regression",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"Europe,Mississippi",Not Applicable,Not Applicable,"Modified streams,Regulated rivers,Underfit streams"
E00722,L0236,mississippi-river,Mississippi River,Fluvial Geomorphology: Historical Perspective and Fluvial Geomorphology: Channel Adjustment and River Metamorphosis,1971,"Shen, HW",https://www.worldcat.org/title/river-mechanics/oclc/238313,Book,"Reporting,Analysis","Bathymetry,Sediment,Hydraulics",Regression,Watershed planning,Bedload,"Erosion,Suspended",Not Applicable,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Worldwide,Land Management,"Wetlands,Agriculture","Deltas,Alluvial fans,Regulated Rivers"
E00723,L0236,lake-kyoga-region,Lake Kyoga region,Fluvial Geomorphology: Historical Perspective and Fluvial Geomorphology: Channel Adjustment and River Metamorphosis,1971,"Shen, HW",https://www.worldcat.org/title/river-mechanics/oclc/238313,Book,"Reporting,Analysis","Bathymetry,Sediment,Hydraulics",Regression,Watershed planning,Bedload,"Erosion,Suspended",Not Applicable,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Worldwide,Land Management,"Wetlands,Agriculture","Deltas,Alluvial fans,Regulated Rivers"
E00724,L0236,indus-river,Indus River,Fluvial Geomorphology: Historical Perspective and Fluvial Geomorphology: Channel Adjustment and River Metamorphosis,1971,"Shen, HW",https://www.worldcat.org/title/river-mechanics/oclc/238313,Book,"Reporting,Analysis","Bathymetry,Sediment,Hydraulics",Regression,Watershed planning,Bedload,"Erosion,Suspended",Not Applicable,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Worldwide,Land Management,"Wetlands,Agriculture","Deltas,Alluvial fans,Regulated Rivers"
